                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    851,                0.56837,                 1.0671,                 1.0961,                0.91521,                0.86333,                  0.995,                0.97748,                0.23794,                0.71172,                0.85859,             0.00044582,             0.00044582,             0.00044582
                    852,                0.48653,                0.91515,                 1.0234,                0.73273,                0.99657,                  0.995,                0.96189,                0.30126,                0.71785,                0.88086,             0.00044544,             0.00044544,             0.00044544
                    853,                0.54795,                0.97021,                 1.1517,                0.73273,                0.99657,                  0.995,                0.96189,                0.30126,                0.71785,                0.88086,             0.00044506,             0.00044506,             0.00044506
                    854,                0.46084,                 1.1093,                 1.1318,                0.74129,                      1,                  0.995,                0.97294,                   0.26,                0.64286,                0.86905,             0.00044468,             0.00044468,             0.00044468
                    855,                 0.5362,                 1.0405,                 1.1013,                0.74129,                      1,                  0.995,                0.97294,                   0.26,                0.64286,                0.86905,              0.0004443,              0.0004443,              0.0004443
                    856,                0.54345,                 1.1294,                 1.1502,                0.71649,                      1,                0.95815,                0.95018,                0.21938,                0.61154,                0.85945,             0.00044392,             0.00044392,             0.00044392
                    857,                0.41136,                  1.073,                 1.0126,                0.71649,                      1,                0.95815,                0.95018,                0.21938,                0.61154,                0.85945,             0.00044354,             0.00044354,             0.00044354
                    858,                0.42738,                 1.1099,                 1.0448,                0.68502,                      1,                  0.995,                0.96482,                0.26181,                0.63258,                0.87143,             0.00044316,             0.00044316,             0.00044316
                    859,                0.44223,                0.95113,                 1.0836,                0.68502,                      1,                  0.995,                0.96482,                0.26181,                0.63258,                0.87143,             0.00044278,             0.00044278,             0.00044278
                    860,                0.51981,                 1.1113,                 1.0915,                0.73492,                      1,                  0.995,                0.95143,                0.32996,                0.62574,                0.90139,              0.0004424,              0.0004424,              0.0004424
                    861,                0.35977,                  1.045,                0.98766,                0.73492,                      1,                  0.995,                0.95143,                0.32996,                0.62574,                0.90139,             0.00044202,             0.00044202,             0.00044202
                    862,                0.38489,                 1.1073,                0.99467,                0.79855,                0.97433,                  0.995,                0.96345,                0.35714,                0.60003,                 0.9121,             0.00044164,             0.00044164,             0.00044164
                    863,                0.54368,                 1.0844,                 1.1295,                0.79855,                0.97433,                  0.995,                0.96345,                0.35714,                0.60003,                 0.9121,             0.00044126,             0.00044126,             0.00044126
                    864,                0.62821,                 1.2604,                 1.1697,                0.59607,                0.97565,                 0.9212,                0.88364,                0.35364,                0.75085,                0.90161,             0.00044088,             0.00044088,             0.00044088
                    865,                0.48808,                 1.0442,                 1.1426,                0.59607,                0.97565,                 0.9212,                0.88364,                0.35364,                0.75085,                0.90161,             0.00044049,             0.00044049,             0.00044049
                    866,                0.40987,                0.92607,                 1.0418,                 0.4814,                0.91381,                0.81793,                0.80245,                0.31062,                 1.0767,                0.87613,             0.00044011,             0.00044011,             0.00044011
                    867,                0.54517,                0.99213,                 1.2097,                 0.4814,                0.91381,                0.81793,                0.80245,                0.31062,                 1.0767,                0.87613,             0.00043973,             0.00043973,             0.00043973
                    868,                0.47552,                 1.3675,                 1.0128,                0.49192,                0.95191,                0.83644,                0.82097,                0.26337,                 1.0792,                0.85617,             0.00043935,             0.00043935,             0.00043935
                    869,                0.40138,                0.85423,                 1.0204,                0.49192,                0.95191,                0.83644,                0.82097,                0.26337,                 1.0792,                0.85617,             0.00043897,             0.00043897,             0.00043897
                    870,                0.39688,                0.79519,                 1.0104,                 0.6485,                0.95772,                0.88444,                0.87892,                0.22874,                0.80536,                0.84404,             0.00043859,             0.00043859,             0.00043859
                    871,                0.39408,                 1.0074,                 0.9706,                 0.6485,                0.95772,                0.88444,                0.87892,                0.22874,                0.80536,                0.84404,             0.00043821,             0.00043821,             0.00043821
                    872,                0.39431,                 1.1111,                 1.0409,                 0.9124,                0.88684,                  0.995,                0.98963,                 0.2054,                  0.571,                0.83864,             0.00043783,             0.00043783,             0.00043783
                    873,                0.51008,                 1.0311,                 1.0468,                 0.9124,                0.88684,                  0.995,                0.98963,                 0.2054,                  0.571,                0.83864,             0.00043745,             0.00043745,             0.00043745
                    874,                0.36472,                0.96552,                  1.002,                 0.8291,                0.96638,                  0.995,                 0.9897,                0.20984,                0.54468,                0.83865,             0.00043707,             0.00043707,             0.00043707
                    875,                0.39078,                  1.072,                 1.0286,                 0.8291,                0.96638,                  0.995,                 0.9897,                0.20984,                0.54468,                0.83865,             0.00043669,             0.00043669,             0.00043669
                    876,                0.50934,                 1.0505,                 1.0939,                0.75164,                0.88889,                 0.9212,                 0.9212,                0.23587,                0.65031,                 0.8458,             0.00043631,             0.00043631,             0.00043631
                    877,                0.44466,                 1.0708,                 1.0354,                0.75164,                0.88889,                 0.9212,                 0.9212,                0.23587,                0.65031,                 0.8458,             0.00043593,             0.00043593,             0.00043593
                    878,                0.41213,                 0.8172,                 1.0647,                0.63654,                0.94444,                0.87505,                0.87505,                0.22282,                0.69812,                0.84216,             0.00043555,             0.00043555,             0.00043555
                    879,                0.55801,                 1.1974,                 1.0648,                0.63654,                0.94444,                0.87505,                0.87505,                0.22282,                0.69812,                0.84216,             0.00043517,             0.00043517,             0.00043517
                    880,                0.41545,                 1.0759,                  1.082,                0.67826,                 0.9555,                0.89751,                0.89751,                0.20851,                0.65758,                0.83863,             0.00043478,             0.00043478,             0.00043478
                    881,                0.45964,                0.88049,                 1.0768,                0.67826,                 0.9555,                0.89751,                0.89751,                0.20851,                0.65758,                0.83863,              0.0004344,              0.0004344,              0.0004344
                    882,                 0.4507,                0.97241,                 1.0555,                0.77961,                0.96176,                0.93963,                0.93512,                0.23007,                0.58798,                0.84622,             0.00043402,             0.00043402,             0.00043402
                    883,                0.46178,                 1.0354,                  1.052,                0.77961,                0.96176,                0.93963,                0.93512,                0.23007,                0.58798,                0.84622,             0.00043364,             0.00043364,             0.00043364
                    884,                0.44098,                0.81822,                 1.0485,                0.83527,                0.97268,                  0.995,                0.97709,                0.24648,                0.54066,                0.85211,             0.00043326,             0.00043326,             0.00043326
                    885,                 0.4694,                 1.0129,                 1.1272,                0.83527,                0.97268,                  0.995,                0.97709,                0.24648,                0.54066,                0.85211,             0.00043288,             0.00043288,             0.00043288
                    886,                0.43611,                0.85844,                 1.0288,                0.87208,                0.96901,                  0.995,                0.98685,                0.23103,                0.50016,                0.84977,              0.0004325,              0.0004325,              0.0004325
                    887,                0.37273,                0.87768,                0.98707,                0.87208,                0.96901,                  0.995,                0.98685,                0.23103,                0.50016,                0.84977,             0.00043212,             0.00043212,             0.00043212
                    888,                0.45817,                0.85657,                 1.0959,                0.89598,                0.96985,                  0.995,                  0.995,                0.22094,                0.49413,                0.85061,             0.00043174,             0.00043174,             0.00043174
                    889,                0.47383,                 1.0311,                 1.1324,                0.89598,                0.96985,                  0.995,                  0.995,                0.22094,                0.49413,                0.85061,             0.00043136,             0.00043136,             0.00043136
                    890,                0.33432,                0.82157,                0.95452,                 0.9033,                      1,                  0.995,                 0.9898,                0.21711,                0.42674,                0.85253,             0.00043098,             0.00043098,             0.00043098
                    891,                0.47043,                0.80743,                 1.0763,                 0.9033,                      1,                  0.995,                 0.9898,                0.21711,                0.42674,                0.85253,              0.0004306,              0.0004306,              0.0004306
                    892,                0.47178,                0.97378,                 1.1395,                0.86126,                 0.9782,                  0.995,                0.98976,                0.21186,                0.42524,                0.85138,             0.00043022,             0.00043022,             0.00043022
                    893,                0.31553,                0.90268,                0.93996,                0.86126,                 0.9782,                  0.995,                0.98976,                0.21186,                0.42524,                0.85138,             0.00042984,             0.00042984,             0.00042984
                    894,                 0.4594,                0.89153,                 1.0012,                0.81469,                 0.9151,                0.97648,                0.97648,                0.23867,                0.52709,                0.86115,             0.00042946,             0.00042946,             0.00042946
                    895,                0.42614,                  1.126,                 1.0716,                0.81469,                 0.9151,                0.97648,                0.97648,                0.23867,                0.52709,                0.86115,             0.00042908,             0.00042908,             0.00042908
                    896,                0.39119,                0.80405,                0.94527,                0.70455,                0.88889,                0.95796,                 0.9498,                0.29336,                0.60995,                0.88255,             0.00042869,             0.00042869,             0.00042869
                    897,                0.35599,                0.77242,                0.95802,                0.70455,                0.88889,                0.95796,                 0.9498,                0.29336,                0.60995,                0.88255,             0.00042831,             0.00042831,             0.00042831
                    898,                 0.3982,                0.87622,                0.99752,                0.79481,                0.93921,                  0.995,                0.97549,                0.29888,                0.51988,                0.88249,             0.00042793,             0.00042793,             0.00042793
                    899,                0.42564,                0.84832,                 1.0166,                0.79481,                0.93921,                  0.995,                0.97549,                0.29888,                0.51988,                0.88249,             0.00042755,             0.00042755,             0.00042755
                    900,                0.48834,                 1.0358,                 1.0623,                0.77488,                0.96215,                  0.995,                 0.9863,                0.24881,                 0.4886,                0.86177,             0.00042717,             0.00042717,             0.00042717
                    901,                0.39286,                0.78966,                 1.0097,                0.77488,                0.96215,                  0.995,                 0.9863,                0.24881,                 0.4886,                0.86177,             0.00042679,             0.00042679,             0.00042679
                    902,                0.40293,                0.89353,                 1.0064,                 0.7665,                  0.962,                  0.995,                  0.995,                0.19935,                 0.4972,                0.84856,             0.00042641,             0.00042641,             0.00042641
                    903,                 0.4686,                 1.1003,                 1.1295,                 0.7665,                  0.962,                  0.995,                  0.995,                0.19935,                 0.4972,                0.84856,             0.00042603,             0.00042603,             0.00042603
                    904,                0.46964,                0.97003,                 1.0789,                0.94289,                0.87074,                  0.995,                0.98175,                 0.2542,                0.49627,                0.86933,             0.00042565,             0.00042565,             0.00042565
                    905,                0.54188,                 1.2742,                 1.0908,                0.94289,                0.87074,                  0.995,                0.98175,                 0.2542,                0.49627,                0.86933,             0.00042527,             0.00042527,             0.00042527
                    906,                0.47957,                0.92931,                0.98356,                0.96557,                0.87875,                  0.995,                 0.9818,                0.26616,                0.45961,                0.87201,             0.00042489,             0.00042489,             0.00042489
                    907,                 0.3803,                0.84957,                0.99486,                0.96557,                0.87875,                  0.995,                 0.9818,                0.26616,                0.45961,                0.87201,             0.00042451,             0.00042451,             0.00042451
                    908,                0.43771,                 0.8745,                 1.0227,                0.76622,                      1,                  0.995,                  0.995,                0.19056,                0.44597,                0.85046,             0.00042413,             0.00042413,             0.00042413
                    909,                0.36879,                 0.9665,                0.91167,                0.76622,                      1,                  0.995,                  0.995,                0.19056,                0.44597,                0.85046,             0.00042375,             0.00042375,             0.00042375
                    910,                0.46524,                0.97171,                 1.0857,                0.75142,                      1,                  0.995,                  0.995,                 0.2086,                0.47971,                0.85478,             0.00042337,             0.00042337,             0.00042337
                    911,                0.49962,                0.97072,                 1.1364,                0.75142,                      1,                  0.995,                  0.995,                 0.2086,                0.47971,                0.85478,             0.00042298,             0.00042298,             0.00042298
                    912,                0.38772,                 0.9187,                 1.0177,                0.76198,                      1,                  0.995,                0.97867,                 0.2466,                0.52114,                0.86464,              0.0004226,              0.0004226,              0.0004226
                    913,                0.51909,                0.87984,                 1.0543,                0.76198,                      1,                  0.995,                0.97867,                 0.2466,                0.52114,                0.86464,             0.00042222,             0.00042222,             0.00042222
                    914,                0.31413,                0.72905,                0.93249,                0.75581,                0.97412,                  0.995,                 0.9844,                0.23827,                0.56772,                0.86059,             0.00042184,             0.00042184,             0.00042184
                    915,                0.41657,                 1.0077,                 1.1227,                0.75581,                0.97412,                  0.995,                 0.9844,                0.23827,                0.56772,                0.86059,             0.00042146,             0.00042146,             0.00042146
                    916,                0.42777,                0.86008,                 1.0277,                 0.6571,                0.95891,                0.97648,                 0.9631,                0.24253,                0.71844,                  0.863,             0.00042108,             0.00042108,             0.00042108
                    917,                0.42739,                0.89718,                 1.0198,                 0.6571,                0.95891,                0.97648,                 0.9631,                0.24253,                0.71844,                  0.863,              0.0004207,              0.0004207,              0.0004207
                    918,                0.46098,                0.90931,                 1.1205,                0.61512,                0.96401,                0.92867,                0.91525,                0.23438,                0.79291,                 0.8572,             0.00042032,             0.00042032,             0.00042032
                    919,                0.37492,                 1.2015,                0.97588,                0.61512,                0.96401,                0.92867,                0.91525,                0.23438,                0.79291,                 0.8572,             0.00041994,             0.00041994,             0.00041994
                    920,                0.33857,                0.79048,                0.96605,                0.64768,                0.95861,                0.92867,                 0.9152,                0.25754,                 0.7902,                0.86156,             0.00041956,             0.00041956,             0.00041956
                    921,                0.39595,                0.85249,                 1.1245,                0.64768,                0.95861,                0.92867,                 0.9152,                0.25754,                 0.7902,                0.86156,             0.00041918,             0.00041918,             0.00041918
                    922,                0.43279,                 1.0726,                 1.0238,                0.78892,                0.93368,                0.96722,                0.95467,                0.26324,                0.58013,                0.86028,              0.0004188,              0.0004188,              0.0004188
                    923,                0.42169,                0.86518,                 1.0399,                0.78892,                0.93368,                0.96722,                0.95467,                0.26324,                0.58013,                0.86028,             0.00041842,             0.00041842,             0.00041842
                    924,                0.35321,                0.81082,                 1.0422,                0.88942,                0.98093,                  0.995,                0.98496,                0.22677,                0.47198,                0.84826,             0.00041804,             0.00041804,             0.00041804
                    925,                0.45126,                 1.1411,                 1.0395,                0.88942,                0.98093,                  0.995,                0.98496,                0.22677,                0.47198,                0.84826,             0.00041766,             0.00041766,             0.00041766
                    926,                 0.3776,                 1.0938,                0.97219,                0.87459,                0.98487,                  0.995,                0.98565,                0.20033,                0.45035,                0.83813,             0.00041727,             0.00041727,             0.00041727
                    927,                0.45924,                 1.1727,                  1.041,                0.87459,                0.98487,                  0.995,                0.98565,                0.20033,                0.45035,                0.83813,             0.00041689,             0.00041689,             0.00041689
                    928,                0.45921,                0.85219,                 1.0787,                0.85382,                0.96067,                  0.995,                0.98223,                0.19053,                0.46788,                0.83638,             0.00041651,             0.00041651,             0.00041651
                    929,                0.38456,                0.71761,                 1.0248,                0.85382,                0.96067,                  0.995,                0.98223,                0.19053,                0.46788,                0.83638,             0.00041613,             0.00041613,             0.00041613
                    930,                0.40639,                 1.0272,                  0.983,                0.77164,                0.98134,                  0.995,                0.98226,                0.22515,                 0.5516,                0.85122,             0.00041575,             0.00041575,             0.00041575
                    931,                0.43806,                 0.9301,                 1.0997,                0.77164,                0.98134,                  0.995,                0.98226,                0.22515,                 0.5516,                0.85122,             0.00041537,             0.00041537,             0.00041537
                    932,                0.40663,                 1.0662,                 1.0823,                 0.7345,                0.95566,                  0.995,                0.97339,                 0.2543,                0.65339,                0.86332,             0.00041499,             0.00041499,             0.00041499
                    933,                0.34764,                0.77413,                 1.0293,                 0.7345,                0.95566,                  0.995,                0.97339,                 0.2543,                0.65339,                0.86332,             0.00041461,             0.00041461,             0.00041461
                    934,                0.42284,                0.79814,                  1.138,                0.71873,                0.96943,                0.97648,                0.97173,                0.22121,                0.66987,                0.85179,             0.00041423,             0.00041423,             0.00041423
                    935,                0.54148,                 1.0763,                 1.0844,                0.71873,                0.96943,                0.97648,                0.97173,                0.22121,                0.66987,                0.85179,             0.00041385,             0.00041385,             0.00041385
                    936,                0.36207,                0.80921,                0.94523,                0.77917,                0.98341,                  0.995,                  0.995,                0.20897,                0.54958,                0.84602,             0.00041347,             0.00041347,             0.00041347
                    937,                0.48909,                 1.1348,                 1.0784,                0.77917,                0.98341,                  0.995,                  0.995,                0.20897,                0.54958,                0.84602,             0.00041309,             0.00041309,             0.00041309
                    938,                0.41342,                0.81862,                 1.0315,                0.82652,                0.98566,                  0.995,                  0.995,                 0.2049,                0.44666,                0.84548,             0.00041271,             0.00041271,             0.00041271
                    939,                0.34076,                0.70377,                0.92058,                0.82652,                0.98566,                  0.995,                  0.995,                 0.2049,                0.44666,                0.84548,             0.00041233,             0.00041233,             0.00041233
                    940,                0.41697,                0.82539,                 1.0218,                0.85782,                0.99678,                  0.995,                  0.995,                0.18507,                0.38012,                0.83918,             0.00041195,             0.00041195,             0.00041195
                    941,                0.63048,                 1.0484,                 1.2467,                0.85782,                0.99678,                  0.995,                  0.995,                0.18507,                0.38012,                0.83918,             0.00041156,             0.00041156,             0.00041156
                    942,                0.44708,                 1.8733,                 1.0552,                 0.8433,                      1,                  0.995,                  0.995,                 0.1778,                0.38637,                0.83654,             0.00041118,             0.00041118,             0.00041118
                    943,                0.42099,                0.80215,                 1.0204,                 0.8433,                      1,                  0.995,                  0.995,                 0.1778,                0.38637,                0.83654,              0.0004108,              0.0004108,              0.0004108
                    944,                0.36949,                0.76917,                0.97021,                0.84333,                      1,                  0.995,                0.99172,                0.18427,                 0.4115,                0.83829,             0.00041042,             0.00041042,             0.00041042
                    945,                0.40137,                0.73346,                  1.017,                0.84333,                      1,                  0.995,                0.99172,                0.18427,                 0.4115,                0.83829,             0.00041004,             0.00041004,             0.00041004
                    946,                0.39494,                0.83933,                 1.0129,                0.85438,                      1,                  0.995,                0.99169,                0.18582,                0.48342,                0.83859,             0.00040966,             0.00040966,             0.00040966
                    947,                0.38502,                0.83503,                 1.0104,                0.85438,                      1,                  0.995,                0.99169,                0.18582,                0.48342,                0.83859,             0.00040928,             0.00040928,             0.00040928
                    948,                0.34757,                0.81534,                0.98685,                0.65845,                      1,                0.97648,                0.97124,                0.19539,                0.64111,                0.84142,              0.0004089,              0.0004089,              0.0004089
                    949,                0.40165,                0.88766,                0.98733,                0.65845,                      1,                0.97648,                0.97124,                0.19539,                0.64111,                0.84142,             0.00040852,             0.00040852,             0.00040852
                    950,                0.49191,                 1.1253,                 1.1246,                0.78281,                 0.6963,                0.85128,                0.85128,                 0.2164,                0.91061,                0.84717,             0.00040814,             0.00040814,             0.00040814
                    951,                0.32208,                0.90089,                0.94227,                0.78281,                 0.6963,                0.85128,                0.85128,                 0.2164,                0.91061,                0.84717,             0.00040776,             0.00040776,             0.00040776
                    952,                0.39959,                 1.0251,                 0.9431,                0.66128,                0.71482,                0.85672,                0.85672,                0.21999,                0.93633,                0.84984,             0.00040738,             0.00040738,             0.00040738
                    953,                0.39291,                 1.0329,                 1.0706,                0.66128,                0.71482,                0.85672,                0.85672,                0.21999,                0.93633,                0.84984,               0.000407,               0.000407,               0.000407
                    954,                0.37118,                0.87793,                 1.0173,                0.52094,                0.97539,                0.87339,                0.87339,                0.20472,                0.83561,                0.84894,             0.00040662,             0.00040662,             0.00040662
                    955,                0.43139,                0.93557,                 1.0591,                0.52094,                0.97539,                0.87339,                0.87339,                0.20472,                0.83561,                0.84894,             0.00040624,             0.00040624,             0.00040624
                    956,                 0.3876,                0.84428,                 1.0174,                0.73167,                0.96126,                0.93963,                0.93963,                0.20308,                 0.5895,                0.84897,             0.00040586,             0.00040586,             0.00040586
                    957,                0.36204,                 1.0698,                0.94044,                0.73167,                0.96126,                0.93963,                0.93963,                0.20308,                 0.5895,                0.84897,             0.00040547,             0.00040547,             0.00040547
                    958,                0.31922,                0.70083,                0.91756,                0.86701,                0.99364,                  0.995,                 0.9897,                0.20575,                0.44752,                0.84761,             0.00040509,             0.00040509,             0.00040509
                    959,                0.35352,                0.74715,                  1.015,                0.86701,                0.99364,                  0.995,                 0.9897,                0.20575,                0.44752,                0.84761,             0.00040471,             0.00040471,             0.00040471
                    960,                0.35684,                0.75783,                 0.9725,                0.84986,                0.99909,                  0.995,                 0.9897,                0.21448,                0.43656,                0.84831,             0.00040433,             0.00040433,             0.00040433
                    961,                0.33596,                  0.905,                0.95608,                0.84986,                0.99909,                  0.995,                 0.9897,                0.21448,                0.43656,                0.84831,             0.00040395,             0.00040395,             0.00040395
                    962,                0.33993,                 0.9007,                0.99096,                0.85113,                0.98467,                  0.995,                0.98966,                0.20989,                0.39964,                0.84794,             0.00040357,             0.00040357,             0.00040357
                    963,                0.39628,                 1.0789,                 1.0359,                0.85113,                0.98467,                  0.995,                0.98966,                0.20989,                0.39964,                0.84794,             0.00040319,             0.00040319,             0.00040319
                    964,                0.40049,                0.89226,                 1.0804,                0.86683,                0.95664,                  0.995,                  0.995,                0.20367,                0.38314,                0.84635,             0.00040281,             0.00040281,             0.00040281
                    965,                0.40727,                 1.0371,                  1.017,                0.86683,                0.95664,                  0.995,                  0.995,                0.20367,                0.38314,                0.84635,             0.00040243,             0.00040243,             0.00040243
                    966,                0.36694,                 0.6657,                0.98768,                0.84223,                0.95259,                  0.995,                  0.995,                0.19766,                0.46132,                 0.8468,             0.00040205,             0.00040205,             0.00040205
                    967,                 0.5404,                 1.0771,                 1.2054,                0.84223,                0.95259,                  0.995,                  0.995,                0.19766,                0.46132,                 0.8468,             0.00040167,             0.00040167,             0.00040167
                    968,                0.42719,                0.71052,                  1.025,                0.78794,                0.91554,                0.97667,                0.97667,                0.19647,                 0.5406,                0.84646,             0.00040129,             0.00040129,             0.00040129
                    969,                0.35788,                0.93803,                0.96047,                0.78794,                0.91554,                0.97667,                0.97667,                0.19647,                 0.5406,                0.84646,             0.00040091,             0.00040091,             0.00040091
                    970,                0.37303,                0.85865,                 1.0237,                0.88568,                0.95194,                  0.995,                  0.995,                0.19355,                0.44129,                0.84633,             0.00040053,             0.00040053,             0.00040053
                    971,                 0.4768,                0.81652,                 1.0381,                0.88568,                0.95194,                  0.995,                  0.995,                0.19355,                0.44129,                0.84633,             0.00040015,             0.00040015,             0.00040015
                    972,                0.50005,                  1.026,                  1.153,                0.91249,                 0.9578,                  0.995,                  0.995,                0.19726,                0.36429,                0.84902,             0.00039976,             0.00039976,             0.00039976
                    973,                0.42168,                0.67349,                 1.0331,                0.91249,                 0.9578,                  0.995,                  0.995,                0.19726,                0.36429,                0.84902,             0.00039938,             0.00039938,             0.00039938
                    974,                0.39504,                 0.7564,                 1.0255,                0.87845,                0.96473,                  0.995,                  0.995,                 0.1977,                 0.3538,                 0.8517,               0.000399,               0.000399,               0.000399
                    975,                0.36261,                0.67611,                 1.0337,                0.87845,                0.96473,                  0.995,                  0.995,                 0.1977,                 0.3538,                 0.8517,             0.00039862,             0.00039862,             0.00039862
                    976,                0.48402,                 1.0628,                 1.0971,                0.83704,                0.97946,                  0.995,                  0.995,                0.20341,                0.39301,                0.85675,             0.00039824,             0.00039824,             0.00039824
                    977,                 0.3849,                0.72439,                0.99686,                0.83704,                0.97946,                  0.995,                  0.995,                0.20341,                0.39301,                0.85675,             0.00039786,             0.00039786,             0.00039786
                    978,                0.38952,                 0.7811,                 1.0606,                0.95261,                0.88889,                0.93972,                0.93419,                0.20855,                0.47857,                0.85919,             0.00039748,             0.00039748,             0.00039748
                    979,                0.45362,                 0.7658,                  1.018,                0.95261,                0.88889,                0.93972,                0.93419,                0.20855,                0.47857,                0.85919,              0.0003971,              0.0003971,              0.0003971
                    980,                0.56496,                 1.0183,                 1.0948,                0.92898,                0.88889,                0.93972,                0.93143,                0.20525,                0.55177,                0.85872,             0.00039672,             0.00039672,             0.00039672
                    981,                0.39993,                0.72064,                0.95522,                0.92898,                0.88889,                0.93972,                0.93143,                0.20525,                0.55177,                0.85872,             0.00039634,             0.00039634,             0.00039634
                    982,                0.38582,                0.89837,                0.99834,                0.90301,                0.86844,                0.93972,                0.93972,                0.22296,                0.58633,                0.86166,             0.00039596,             0.00039596,             0.00039596
                    983,                0.44171,                0.96756,                 1.0984,                0.90301,                0.86844,                0.93972,                0.93972,                0.22296,                0.58633,                0.86166,             0.00039558,             0.00039558,             0.00039558
                    984,                0.55635,                 1.0049,                 1.1399,                0.93264,                0.88424,                0.93972,                 0.9306,                0.24172,                0.58862,                0.86641,              0.0003952,              0.0003952,              0.0003952
