                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 1.6902,                 3.5089,                 2.6057,                0.50701,                0.43606,                 0.5418,                0.45664,                0.81245,                 2.7167,                  1.768,             0.00020508,             0.00020508,             0.00020508
                    157,                 1.5902,                 3.3512,                 2.4608,                0.50701,                0.43606,                 0.5418,                0.45664,                0.81245,                 2.7167,                  1.768,              0.0002037,              0.0002037,              0.0002037
                    158,                 1.6613,                 3.6154,                 2.5385,                0.15138,                0.63629,                0.39412,                0.31686,                0.92593,                 2.8592,                 1.8469,             0.00020233,             0.00020233,             0.00020233
                    159,                 1.7467,                  3.337,                 2.4535,                0.15138,                0.63629,                0.39412,                0.31686,                0.92593,                 2.8592,                 1.8469,             0.00020095,             0.00020095,             0.00020095
                    160,                 1.8744,                 3.6956,                 2.3935,                0.56035,                    0.2,                0.38187,                0.28872,                 1.0037,                 2.9512,                 1.9413,             0.00019958,             0.00019958,             0.00019958
                    161,                 1.3462,                 2.9721,                 2.2753,                0.56035,                    0.2,                0.38187,                0.28872,                 1.0037,                 2.9512,                 1.9413,              0.0001982,              0.0001982,              0.0001982
                    162,                 1.8701,                 4.0791,                 2.5528,                0.64033,                   0.15,                0.34217,                0.25306,                0.96614,                 2.9055,                 1.9315,             0.00019682,             0.00019682,             0.00019682
                    163,                 1.7029,                 3.3081,                 2.5691,                0.64033,                   0.15,                0.34217,                0.25306,                0.96614,                 2.9055,                 1.9315,             0.00019545,             0.00019545,             0.00019545
                    164,                 1.5671,                  3.232,                 2.3408,                 0.7061,                0.17805,                0.34622,                0.24888,                 0.9249,                 2.8154,                 1.8927,             0.00019407,             0.00019407,             0.00019407
                    165,                 1.7281,                  3.304,                 2.5421,                 0.7061,                0.17805,                0.34622,                0.24888,                 0.9249,                 2.8154,                 1.8927,              0.0001927,              0.0001927,              0.0001927
                    166,                 1.3621,                 3.3089,                 2.1749,                0.75147,                0.22865,                0.39879,                0.28592,                0.97127,                 2.6858,                 1.8664,             0.00019132,             0.00019132,             0.00019132
                    167,                 1.9079,                 3.7051,                 2.8436,                0.75147,                0.22865,                0.39879,                0.28592,                0.97127,                 2.6858,                 1.8664,             0.00018994,             0.00018994,             0.00018994
                    168,                 2.0199,                 3.5212,                 2.6652,                0.71456,                0.33464,                0.42502,                0.32954,                 0.9185,                 2.5213,                 1.7881,             0.00018857,             0.00018857,             0.00018857
                    169,                 1.4669,                  3.586,                 2.4406,                0.71456,                0.33464,                0.42502,                0.32954,                 0.9185,                 2.5213,                 1.7881,             0.00018719,             0.00018719,             0.00018719
                    170,                 1.3836,                 2.8883,                 2.2315,                0.57752,                0.42492,                0.46854,                0.37703,                0.84851,                 2.3773,                 1.7299,             0.00018582,             0.00018582,             0.00018582
                    171,                 1.4178,                 2.9623,                 2.2468,                0.57752,                0.42492,                0.46854,                0.37703,                0.84851,                 2.3773,                 1.7299,             0.00018444,             0.00018444,             0.00018444
                    172,                 1.3596,                 3.4047,                 2.3236,                 0.3936,                0.56387,                0.52681,                0.41446,                0.91949,                 2.2457,                 1.6937,             0.00018306,             0.00018306,             0.00018306
                    173,                 1.4214,                 3.4817,                 2.2174,                 0.3936,                0.56387,                0.52681,                0.41446,                0.91949,                 2.2457,                 1.6937,             0.00018169,             0.00018169,             0.00018169
                    174,                 1.7242,                 3.7931,                 2.4241,                0.37295,                0.59088,                 0.5925,                0.43386,                0.97284,                 2.1997,                 1.6774,             0.00018031,             0.00018031,             0.00018031
                    175,                 1.2163,                 2.9261,                 2.1464,                0.37295,                0.59088,                 0.5925,                0.43386,                0.97284,                 2.1997,                 1.6774,             0.00017893,             0.00017893,             0.00017893
                    176,                 1.5129,                 3.1298,                 2.4634,                0.36182,                0.54769,                0.58545,                0.46308,                0.88374,                 2.1921,                 1.6207,             0.00017756,             0.00017756,             0.00017756
                    177,                 1.7944,                 3.5919,                 2.5348,                0.36182,                0.54769,                0.58545,                0.46308,                0.88374,                 2.1921,                 1.6207,             0.00017618,             0.00017618,             0.00017618
                    178,                 1.3678,                 3.0324,                 2.0871,                0.46886,                0.59158,                0.56089,                0.47217,                0.73227,                 2.1843,                  1.561,             0.00017481,             0.00017481,             0.00017481
                    179,                 1.6709,                 3.4448,                 2.6219,                0.46886,                0.59158,                0.56089,                0.47217,                0.73227,                 2.1843,                  1.561,             0.00017343,             0.00017343,             0.00017343
                    180,                 1.5549,                  2.983,                 2.4252,                0.55273,                0.50201,                0.57902,                0.49032,                0.67741,                 2.1982,                 1.5429,             0.00017205,             0.00017205,             0.00017205
                    181,                 1.5044,                 2.9358,                 2.3523,                0.55273,                0.50201,                0.57902,                0.49032,                0.67741,                 2.1982,                 1.5429,             0.00017068,             0.00017068,             0.00017068
                    182,                 1.5106,                 3.1977,                 2.3045,                0.56621,                   0.55,                 0.5904,                0.50325,                0.68902,                 2.2141,                 1.5532,              0.0001693,              0.0001693,              0.0001693
                    183,                   1.83,                  3.299,                 2.6885,                0.56621,                   0.55,                 0.5904,                0.50325,                0.68902,                 2.2141,                 1.5532,             0.00016793,             0.00016793,             0.00016793
                    184,                 1.6344,                 3.0055,                 2.4254,                0.55963,                    0.6,                0.55483,                0.45209,                0.70522,                 2.2397,                 1.5594,             0.00016655,             0.00016655,             0.00016655
                    185,                 1.5838,                 3.1349,                 2.4348,                0.55963,                    0.6,                0.55483,                0.45209,                0.70522,                 2.2397,                 1.5594,             0.00016517,             0.00016517,             0.00016517
                    186,                 1.4388,                 3.2381,                 2.2601,                0.52069,                0.49529,                0.56036,                 0.4538,                 0.7182,                  2.251,                 1.5607,              0.0001638,              0.0001638,              0.0001638
                    187,                 1.3301,                  3.354,                 2.2324,                0.52069,                0.49529,                0.56036,                 0.4538,                 0.7182,                  2.251,                 1.5607,             0.00016242,             0.00016242,             0.00016242
                    188,                 1.4192,                 3.3934,                 2.2373,                0.42942,                0.59874,                0.59406,                0.47748,                0.72615,                 2.2071,                 1.5563,             0.00016105,             0.00016105,             0.00016105
                    189,                 1.8275,                 4.0113,                 2.6231,                0.42942,                0.59874,                0.59406,                0.47748,                0.72615,                 2.2071,                 1.5563,             0.00015967,             0.00015967,             0.00015967
                    190,                 1.2932,                 2.9588,                  2.073,                 0.3716,                    0.6,                0.56008,                0.45981,                0.72238,                   2.19,                 1.5539,             0.00015829,             0.00015829,             0.00015829
                    191,                 1.2276,                 3.2937,                  2.052,                 0.3716,                    0.6,                0.56008,                0.45981,                0.72238,                   2.19,                 1.5539,             0.00015692,             0.00015692,             0.00015692
                    192,                 1.4176,                 2.9684,                 2.2212,                0.32559,                0.60636,                0.61571,                0.50273,                0.72887,                 2.2079,                 1.5536,             0.00015554,             0.00015554,             0.00015554
                    193,                 1.4508,                 2.9551,                  2.255,                0.32559,                0.60636,                0.61571,                0.50273,                0.72887,                 2.2079,                 1.5536,             0.00015416,             0.00015416,             0.00015416
                    194,                 1.5677,                 3.2303,                  2.298,                0.44383,                0.61235,                0.61358,                0.50333,                0.74571,                 2.2119,                 1.5558,             0.00015279,             0.00015279,             0.00015279
                    195,                 1.4995,                 3.2959,                 2.3627,                0.44383,                0.61235,                0.61358,                0.50333,                0.74571,                 2.2119,                 1.5558,             0.00015141,             0.00015141,             0.00015141
                    196,                 1.3385,                 3.0218,                 2.2108,                0.46674,                0.77343,                 0.5925,                0.46671,                0.77981,                 2.2035,                 1.5835,             0.00015004,             0.00015004,             0.00015004
                    197,                 1.1147,                 2.8112,                 1.9807,                0.46674,                0.77343,                 0.5925,                0.46671,                0.77981,                 2.2035,                 1.5835,             0.00014866,             0.00014866,             0.00014866
                    198,                 1.5914,                 2.9565,                  2.307,                0.48118,                0.71723,                0.60073,                 0.4763,                0.79817,                 2.1512,                 1.5816,             0.00014728,             0.00014728,             0.00014728
                    199,                 1.6393,                 3.2299,                 2.4158,                0.48118,                0.71723,                0.60073,                 0.4763,                0.79817,                 2.1512,                 1.5816,             0.00014591,             0.00014591,             0.00014591
                    200,                 1.3529,                 3.3256,                 2.2135,                0.45715,                 0.6626,                0.59056,                0.48655,                 0.7797,                 2.1163,                  1.554,             0.00014453,             0.00014453,             0.00014453
                    201,                 1.2173,                 2.9621,                 2.0441,                0.45715,                 0.6626,                0.59056,                0.48655,                 0.7797,                 2.1163,                  1.554,             0.00014316,             0.00014316,             0.00014316
                    202,                 1.4326,                 3.3262,                 2.2587,                0.42523,                0.70471,                 0.5773,                0.48114,                0.73343,                 2.1209,                 1.5336,             0.00014178,             0.00014178,             0.00014178
                    203,                 1.2445,                 3.0464,                 2.1874,                0.42523,                0.70471,                 0.5773,                0.48114,                0.73343,                 2.1209,                 1.5336,              0.0001404,              0.0001404,              0.0001404
                    204,                 1.2278,                 3.2161,                 2.1061,                0.41997,                  0.678,                0.56901,                0.48255,                0.71383,                 2.1067,                 1.5221,             0.00013903,             0.00013903,             0.00013903
                    205,                 1.1462,                 2.8092,                  1.918,                0.41997,                  0.678,                0.56901,                0.48255,                0.71383,                 2.1067,                 1.5221,             0.00013765,             0.00013765,             0.00013765
                    206,                 1.7552,                 3.6711,                 2.5273,                0.36915,                0.74743,                0.59968,                0.51783,                0.66554,                 2.1065,                 1.5036,             0.00013628,             0.00013628,             0.00013628
                    207,                 1.3212,                 3.0732,                 2.3691,                0.36915,                0.74743,                0.59968,                0.51783,                0.66554,                 2.1065,                 1.5036,              0.0001349,              0.0001349,              0.0001349
                    208,                 1.0774,                 2.8397,                 1.8933,                0.37702,                0.66624,                0.61165,                0.53208,                0.63546,                 2.1571,                 1.4984,             0.00013352,             0.00013352,             0.00013352
                    209,                 1.5703,                  3.407,                 2.3537,                0.37702,                0.66624,                0.61165,                0.53208,                0.63546,                 2.1571,                 1.4984,             0.00013215,             0.00013215,             0.00013215
                    210,                 1.1803,                 3.0857,                  2.115,                0.39506,                0.58818,                 0.6218,                0.54907,                0.62945,                 2.1642,                 1.5015,             0.00013077,             0.00013077,             0.00013077
                    211,                 1.2243,                 3.1317,                 2.0857,                0.39506,                0.58818,                 0.6218,                0.54907,                0.62945,                 2.1642,                 1.5015,              0.0001294,              0.0001294,              0.0001294
                    212,                 1.4173,                  2.858,                   2.12,                0.44652,                0.57153,                0.62198,                0.54162,                0.64065,                 2.1199,                 1.5018,             0.00012802,             0.00012802,             0.00012802
                    213,                 1.6318,                 3.1824,                 2.5058,                0.44652,                0.57153,                0.62198,                0.54162,                0.64065,                 2.1199,                 1.5018,             0.00012664,             0.00012664,             0.00012664
                    214,                 1.3732,                 2.9612,                 2.2001,                0.51903,                0.68308,                0.62326,                0.53009,                0.65705,                 2.1031,                 1.5079,             0.00012527,             0.00012527,             0.00012527
                    215,                 1.6212,                 3.2597,                 2.4293,                0.51903,                0.68308,                0.62326,                0.53009,                0.65705,                 2.1031,                 1.5079,             0.00012389,             0.00012389,             0.00012389
                    216,                 1.1806,                 2.7311,                 2.2104,                0.45954,                   0.65,                 0.6617,                0.56216,                 0.6907,                 2.1045,                 1.5319,             0.00012251,             0.00012251,             0.00012251
                    217,                 1.2042,                 2.7995,                 1.9963,                0.45954,                   0.65,                 0.6617,                0.56216,                 0.6907,                 2.1045,                 1.5319,             0.00012114,             0.00012114,             0.00012114
                    218,                 1.4963,                 3.2829,                 2.3017,                0.61373,                   0.55,                0.63557,                0.53508,                0.74896,                 2.0978,                 1.5499,             0.00011976,             0.00011976,             0.00011976
                    219,                 1.4791,                 3.2019,                 2.3449,                0.61373,                   0.55,                0.63557,                0.53508,                0.74896,                 2.0978,                 1.5499,             0.00011839,             0.00011839,             0.00011839
                    220,                 1.1815,                 3.0008,                 1.9567,                0.67086,                   0.55,                0.61269,                0.52257,                0.72591,                 2.0585,                 1.5069,             0.00011701,             0.00011701,             0.00011701
                    221,                 1.4492,                 3.4263,                 2.2737,                0.67086,                   0.55,                0.61269,                0.52257,                0.72591,                 2.0585,                 1.5069,             0.00011563,             0.00011563,             0.00011563
                    222,                0.99952,                 2.7434,                 1.8259,                0.61444,                0.55991,                0.62272,                0.56068,                0.65942,                  2.044,                 1.4378,             0.00011426,             0.00011426,             0.00011426
                    223,                 1.4441,                 2.8912,                 2.2221,                0.61444,                0.55991,                0.62272,                0.56068,                0.65942,                  2.044,                 1.4378,             0.00011288,             0.00011288,             0.00011288
                    224,                 1.6067,                 3.1119,                  2.521,                0.67964,                   0.55,                0.64602,                0.57126,                 0.6182,                 2.0353,                  1.386,             0.00011151,             0.00011151,             0.00011151
                    225,                 1.5145,                 2.8451,                 2.3758,                0.67964,                   0.55,                0.64602,                0.57126,                 0.6182,                 2.0353,                  1.386,             0.00011013,             0.00011013,             0.00011013
                    226,                 1.3219,                 2.8904,                 2.1424,                0.69379,                    0.5,                0.62114,                0.54638,                0.64559,                  2.019,                 1.3696,             0.00010875,             0.00010875,             0.00010875
                    227,                 1.6735,                 3.2168,                 2.3564,                0.69379,                    0.5,                0.62114,                0.54638,                0.64559,                  2.019,                 1.3696,             0.00010738,             0.00010738,             0.00010738
                    228,                 1.5361,                 3.1806,                 2.3434,                0.75502,                    0.5,                0.64569,                0.57509,                 0.6416,                 2.0056,                 1.3577,               0.000106,               0.000106,               0.000106
                    229,                 1.3184,                 2.8466,                 2.1314,                0.75502,                    0.5,                0.64569,                0.57509,                 0.6416,                 2.0056,                 1.3577,             0.00010463,             0.00010463,             0.00010463
                    230,                  1.193,                 2.8148,                 2.0177,                 0.5382,                   0.65,                0.63842,                0.57181,                0.61541,                 1.9744,                 1.3383,             0.00010325,             0.00010325,             0.00010325
                    231,                 1.3765,                 3.3019,                 2.0734,                 0.5382,                   0.65,                0.63842,                0.57181,                0.61541,                 1.9744,                 1.3383,             0.00010187,             0.00010187,             0.00010187
                    232,                 1.2674,                 3.0414,                 2.1124,                0.58253,                    0.6,                0.68019,                0.61107,                0.59031,                 1.9721,                 1.3252,              0.0001005,              0.0001005,              0.0001005
                    233,                 1.0136,                  2.711,                 1.8729,                0.58253,                    0.6,                0.68019,                0.61107,                0.59031,                 1.9721,                 1.3252,             9.9121e-05,             9.9121e-05,             9.9121e-05
                    234,                 1.1348,                 3.1818,                 2.1074,                0.49221,                   0.65,                0.71288,                 0.6391,                0.58463,                 1.9421,                 1.3182,             9.7745e-05,             9.7745e-05,             9.7745e-05
                    235,                 1.4477,                  2.944,                 2.2007,                0.49221,                   0.65,                0.71288,                 0.6391,                0.58463,                 1.9421,                 1.3182,             9.6369e-05,             9.6369e-05,             9.6369e-05
                    236,                 1.5754,                  3.059,                 2.2735,                0.48751,                    0.7,                0.68347,                 0.6259,                0.56121,                 1.9123,                 1.3117,             9.4993e-05,             9.4993e-05,             9.4993e-05
                    237,                 1.5186,                 3.2337,                 2.3482,                0.48751,                    0.7,                0.68347,                 0.6259,                0.56121,                 1.9123,                 1.3117,             9.3617e-05,             9.3617e-05,             9.3617e-05
                    238,                 1.7788,                 3.2177,                 2.4739,                0.48282,                    0.7,                0.70329,                0.64528,                0.52532,                 1.8828,                 1.3033,              9.224e-05,              9.224e-05,              9.224e-05
                    239,                 1.1304,                 3.0688,                 1.9024,                0.48282,                    0.7,                0.70329,                0.64528,                0.52532,                 1.8828,                 1.3033,             9.0864e-05,             9.0864e-05,             9.0864e-05
                    240,                 1.5369,                 3.0376,                 2.2947,                0.43155,                   0.75,                0.70913,                0.65303,                0.51424,                 1.8534,                 1.3075,             8.9488e-05,             8.9488e-05,             8.9488e-05
                    241,                 1.2842,                  3.535,                  2.228,                0.43155,                   0.75,                0.70913,                0.65303,                0.51424,                 1.8534,                 1.3075,             8.8112e-05,             8.8112e-05,             8.8112e-05
                    242,                 1.3999,                 3.2675,                 2.2102,                0.44242,                0.75065,                 0.7119,                 0.6349,                 0.5297,                 1.8424,                 1.3196,             8.6736e-05,             8.6736e-05,             8.6736e-05
                    243,                 1.0534,                 3.2525,                 1.9974,                0.44242,                0.75065,                 0.7119,                 0.6349,                 0.5297,                 1.8424,                 1.3196,              8.536e-05,              8.536e-05,              8.536e-05
                    244,                 1.1379,                 2.8787,                 1.9922,                0.45132,                0.78913,                 0.7421,                 0.6596,                0.56897,                 1.8231,                 1.3447,             8.3984e-05,             8.3984e-05,             8.3984e-05
                    245,                 1.2885,                  2.774,                 2.1981,                0.45132,                0.78913,                 0.7421,                 0.6596,                0.56897,                 1.8231,                 1.3447,             8.2608e-05,             8.2608e-05,             8.2608e-05
                    246,                 1.0899,                 2.7119,                 1.9054,                0.39406,                   0.85,                 0.7421,                0.65711,                0.61496,                  1.784,                 1.3756,             8.1232e-05,             8.1232e-05,             8.1232e-05
                    247,                  1.367,                 2.8767,                 2.1025,                0.39406,                   0.85,                 0.7421,                0.65711,                0.61496,                  1.784,                 1.3756,             7.9856e-05,             7.9856e-05,             7.9856e-05
                    248,                 1.4306,                 3.2063,                 2.2584,                0.40699,                   0.85,                0.76864,                0.67751,                0.63178,                 1.7859,                 1.3887,             7.8479e-05,             7.8479e-05,             7.8479e-05
                    249,                 1.7849,                 3.0301,                 2.6829,                0.40699,                   0.85,                0.76864,                0.67751,                0.63178,                 1.7859,                 1.3887,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    250,                 1.1829,                 2.8167,                 1.9378,                0.44546,                    0.8,                 0.7421,                0.64468,                0.62764,                  1.772,                 1.3892,             7.5727e-05,             7.5727e-05,             7.5727e-05
                    251,                 1.3135,                 2.7713,                 2.0887,                0.44546,                    0.8,                 0.7421,                0.64468,                0.62764,                  1.772,                 1.3892,             7.4351e-05,             7.4351e-05,             7.4351e-05
                    252,                  1.213,                 3.5848,                 1.9334,                0.44115,                   0.85,                0.72967,                0.63141,                0.61722,                   1.76,                 1.3867,             7.2975e-05,             7.2975e-05,             7.2975e-05
                    253,                 1.3218,                 2.9789,                 2.1326,                0.44115,                   0.85,                0.72967,                0.63141,                0.61722,                   1.76,                 1.3867,             7.1599e-05,             7.1599e-05,             7.1599e-05
                    254,                 1.2444,                 2.7212,                 2.0997,                0.44582,                   0.85,                0.68821,                0.59866,                 0.6166,                  1.762,                   1.39,             7.0223e-05,             7.0223e-05,             7.0223e-05
                    255,                 1.4141,                 2.8155,                 2.2362,                0.44582,                   0.85,                0.68821,                0.59866,                 0.6166,                  1.762,                   1.39,             6.8847e-05,             6.8847e-05,             6.8847e-05
                    256,                 1.0597,                 3.2655,                 1.9225,                0.42246,                   0.85,                0.69235,                0.60985,                0.62058,                 1.7765,                 1.3984,             6.7471e-05,             6.7471e-05,             6.7471e-05
                    257,                 1.1437,                 2.5996,                  1.946,                0.42246,                   0.85,                0.69235,                0.60985,                0.62058,                 1.7765,                 1.3984,             6.6095e-05,             6.6095e-05,             6.6095e-05
                    258,                 1.3316,                 3.0095,                 2.1267,                0.44052,                0.83218,                0.78107,                0.66317,                0.69465,                 1.7893,                 1.4246,             6.4718e-05,             6.4718e-05,             6.4718e-05
                    259,                 1.1094,                 2.5682,                 1.9589,                0.44052,                0.83218,                0.78107,                0.66317,                0.69465,                 1.7893,                 1.4246,             6.3342e-05,             6.3342e-05,             6.3342e-05
                    260,                 1.3128,                  2.852,                 2.0681,                0.42965,                0.83815,                0.76449,                0.64144,                0.76741,                 1.8012,                 1.4603,             6.1966e-05,             6.1966e-05,             6.1966e-05
                    261,                 1.1906,                 2.7607,                 2.1038,                0.42965,                0.83815,                0.76449,                0.64144,                0.76741,                 1.8012,                 1.4603,              6.059e-05,              6.059e-05,              6.059e-05
                    262,                 1.1804,                 2.6833,                   2.08,                0.42579,                0.87279,                0.70645,                0.59086,                0.80881,                 1.8062,                 1.4799,             5.9214e-05,             5.9214e-05,             5.9214e-05
                    263,                  1.339,                 3.5186,                 2.0489,                0.42579,                0.87279,                0.70645,                0.59086,                0.80881,                 1.8062,                 1.4799,             5.7838e-05,             5.7838e-05,             5.7838e-05
                    264,                 1.4784,                 2.8333,                 2.1305,                0.42027,                0.84032,                 0.6965,                0.58042,                0.81122,                  1.805,                 1.4738,             5.6462e-05,             5.6462e-05,             5.6462e-05
                    265,                 1.0352,                 2.7792,                 1.9004,                0.42027,                0.84032,                 0.6965,                0.58042,                0.81122,                  1.805,                 1.4738,             5.5086e-05,             5.5086e-05,             5.5086e-05
                    266,                  1.394,                 3.1974,                  2.225,                0.41303,                0.83256,                0.69816,                0.59144,                0.77465,                 1.7958,                 1.4511,              5.371e-05,              5.371e-05,              5.371e-05
                    267,                 1.3166,                 3.0288,                 2.0873,                0.41303,                0.83256,                0.69816,                0.59144,                0.77465,                 1.7958,                 1.4511,             5.2334e-05,             5.2334e-05,             5.2334e-05
                    268,                 1.2291,                 3.3218,                 2.0002,                0.41889,                 0.8327,                0.71889,                0.62378,                0.72822,                 1.7753,                 1.4174,             5.0957e-05,             5.0957e-05,             5.0957e-05
                    269,                 1.3808,                 3.4502,                 2.1664,                0.41889,                 0.8327,                0.71889,                0.62378,                0.72822,                 1.7753,                 1.4174,             4.9581e-05,             4.9581e-05,             4.9581e-05
                    270,                 1.5494,                 3.1702,                 2.4121,                0.39252,                0.87176,                0.72718,                0.64576,                0.67432,                 1.7418,                 1.3837,             4.8205e-05,             4.8205e-05,             4.8205e-05
                    271,                 1.1238,                 2.7545,                 2.0028,                0.39252,                0.87176,                0.72718,                0.64576,                0.67432,                 1.7418,                 1.3837,             4.6829e-05,             4.6829e-05,             4.6829e-05
                    272,                 1.2396,                 2.8898,                 2.0428,                0.40781,                0.89917,                 0.7421,                 0.6567,                0.62106,                 1.7234,                 1.3576,             4.5453e-05,             4.5453e-05,             4.5453e-05
                    273,                 1.1797,                 2.9204,                 2.0989,                0.40781,                0.89917,                 0.7421,                 0.6567,                0.62106,                 1.7234,                 1.3576,             4.4077e-05,             4.4077e-05,             4.4077e-05
                    274,                 1.1992,                 3.2878,                 2.0584,                0.39058,                0.86145,                0.77527,                0.68821,                0.59671,                 1.7192,                 1.3437,             4.2701e-05,             4.2701e-05,             4.2701e-05
                    275,                 1.2712,                 3.0307,                   2.04,                0.39058,                0.86145,                0.77527,                0.68821,                0.59671,                 1.7192,                 1.3437,             4.1325e-05,             4.1325e-05,             4.1325e-05
                    276,                 1.3287,                 2.9713,                 2.0328,                0.56678,                0.79537,                0.81258,                0.71557,                0.59473,                 1.7144,                 1.3367,             3.9949e-05,             3.9949e-05,             3.9949e-05
                    277,                 1.0934,                 2.6722,                 1.9567,                0.56678,                0.79537,                0.81258,                0.71557,                0.59473,                 1.7144,                 1.3367,             3.8573e-05,             3.8573e-05,             3.8573e-05
                    278,                 1.2554,                 2.7411,                 2.0928,                0.55965,                    0.8,                0.81258,                 0.7106,                0.59818,                 1.7133,                 1.3348,             3.7196e-05,             3.7196e-05,             3.7196e-05
                    279,                 1.2886,                 3.0571,                  2.218,                0.55965,                    0.8,                0.81258,                 0.7106,                0.59818,                 1.7133,                 1.3348,              3.582e-05,              3.582e-05,              3.582e-05
                    280,                 1.5711,                 3.1336,                 2.3409,                 0.5395,                0.80626,                0.81258,                0.71391,                0.58153,                 1.6987,                 1.3283,             3.4444e-05,             3.4444e-05,             3.4444e-05
                    281,                 1.1975,                 3.1688,                 1.9894,                 0.5395,                0.80626,                0.81258,                0.71391,                0.58153,                 1.6987,                 1.3283,             3.3068e-05,             3.3068e-05,             3.3068e-05
                    282,                 1.2151,                 2.8321,                  2.114,                0.54934,                0.87389,                0.81258,                0.71391,                0.54578,                 1.6873,                 1.3149,             3.1692e-05,             3.1692e-05,             3.1692e-05
                    283,                 1.1947,                  2.908,                 1.9724,                0.54934,                0.87389,                0.81258,                0.71391,                0.54578,                 1.6873,                 1.3149,             3.0316e-05,             3.0316e-05,             3.0316e-05
                    284,                 1.0994,                 2.6411,                 2.0623,                0.56456,                0.83762,                0.81258,                0.72635,                 0.5268,                 1.6778,                 1.3072,              2.894e-05,              2.894e-05,              2.894e-05
                    285,                 1.0616,                 2.8504,                 2.0328,                0.56456,                0.83762,                0.81258,                0.72635,                 0.5268,                 1.6778,                 1.3072,             2.7564e-05,             2.7564e-05,             2.7564e-05
                    286,                 1.3766,                  3.042,                 2.1161,                0.56191,                   0.85,                0.80429,                0.72884,                0.51169,                 1.6651,                 1.3046,             2.6188e-05,             2.6188e-05,             2.6188e-05
                    287,                  1.176,                 2.7849,                 1.9522,                0.56191,                   0.85,                0.80429,                0.72884,                0.51169,                 1.6651,                 1.3046,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    288,                 1.0002,                 2.8088,                 1.8195,                0.55797,                   0.85,                0.83746,                0.76864,                0.49865,                 1.6577,                 1.3033,             2.3435e-05,             2.3435e-05,             2.3435e-05
                    289,                 1.1887,                 2.8076,                 2.0875,                0.55797,                   0.85,                0.83746,                0.76864,                0.49865,                 1.6577,                 1.3033,             2.2059e-05,             2.2059e-05,             2.2059e-05
                    290,                 1.1196,                 2.7822,                  1.988,                0.56992,                   0.85,                0.83746,                0.77859,                0.50187,                 1.6456,                 1.3064,             2.0683e-05,             2.0683e-05,             2.0683e-05
                    291,                 1.3227,                 3.7336,                 2.1725,                0.56992,                   0.85,                0.83746,                0.77859,                0.50187,                 1.6456,                 1.3064,             1.9307e-05,             1.9307e-05,             1.9307e-05
                    292,                0.93345,                 3.7534,                 1.6927,                0.55526,                    0.9,                0.85404,                0.78771,                 0.5107,                  1.652,                 1.3088,             1.7931e-05,             1.7931e-05,             1.7931e-05
                    293,                 1.2012,                 3.5892,                 1.9407,                0.55526,                    0.9,                0.85404,                0.78771,                 0.5107,                  1.652,                 1.3088,             1.6555e-05,             1.6555e-05,             1.6555e-05
                    294,                0.97039,                 3.4245,                 1.7461,                0.56832,                    0.8,                0.87892,                0.81507,                0.52257,                  1.668,                 1.3105,             1.5179e-05,             1.5179e-05,             1.5179e-05
                    295,                 1.2528,                 4.0971,                 1.8815,                0.56832,                    0.8,                0.87892,                0.81507,                0.52257,                  1.668,                 1.3105,             1.3803e-05,             1.3803e-05,             1.3803e-05
                    296,                 1.1953,                 3.8607,                 1.8449,                0.57535,                    0.8,                0.90379,                0.83746,                0.52981,                 1.6726,                 1.3083,             1.2427e-05,             1.2427e-05,             1.2427e-05
                    297,                0.88467,                 3.9068,                 1.6886,                0.57535,                    0.8,                0.90379,                0.83746,                0.52981,                 1.6726,                 1.3083,             1.1051e-05,             1.1051e-05,             1.1051e-05
                    298,                 1.7879,                 4.2109,                 2.1016,                0.54219,                   0.85,                0.90379,                 0.8358,                0.53431,                 1.6691,                 1.3025,             9.6744e-06,             9.6744e-06,             9.6744e-06
                    299,                0.71481,                 3.3332,                  1.564,                0.54219,                   0.85,                0.90379,                 0.8358,                0.53431,                 1.6691,                 1.3025,             8.2983e-06,             8.2983e-06,             8.2983e-06
                    300,                0.70419,                 3.2314,                 1.5564,                0.53345,                   0.85,                0.90379,                0.83248,                0.53117,                 1.6768,                 1.2983,             6.9222e-06,             6.9222e-06,             6.9222e-06
