                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    204,                 2.1489,                 3.8069,                 3.0324,                0.25983,                0.39077,                0.16113,                0.08406,                 1.4855,                  4.571,                 2.3588,             0.00059501,             0.00059501,             0.00059501
                    205,                 2.6347,                 3.7298,                 3.2623,                0.25983,                0.39077,                0.16113,                0.08406,                 1.4855,                  4.571,                 2.3588,             0.00059442,             0.00059442,             0.00059442
                    206,                 2.4261,                 3.6252,                 3.1506,                0.25983,                0.39077,                0.16113,                0.08406,                 1.4855,                  4.571,                 2.3588,             0.00059383,             0.00059383,             0.00059383
                    207,                 1.9685,                 3.4288,                 2.7401,                0.25983,                0.39077,                0.16113,                0.08406,                 1.4855,                  4.571,                 2.3588,             0.00059324,             0.00059324,             0.00059324
                    208,                 2.1495,                 3.9837,                 3.0789,                0.64305,                    0.4,                0.38354,                0.16278,                  1.719,                 6.9682,                 2.5071,             0.00059266,             0.00059266,             0.00059266
                    209,                 2.7406,                 3.7897,                 3.3804,                0.64305,                    0.4,                0.38354,                0.16278,                  1.719,                 6.9682,                 2.5071,             0.00059207,             0.00059207,             0.00059207
                    210,                 2.0609,                 3.3922,                 2.9424,                0.64305,                    0.4,                0.38354,                0.16278,                  1.719,                 6.9682,                 2.5071,             0.00059148,             0.00059148,             0.00059148
                    211,                 2.1305,                   3.27,                 2.8862,                0.64305,                    0.4,                0.38354,                0.16278,                  1.719,                 6.9682,                 2.5071,             0.00059089,             0.00059089,             0.00059089
                    212,                 2.7577,                 3.4335,                 3.3923,                0.64725,                    0.4,                 0.3368,                0.15541,                 1.7289,                 6.5751,                 2.5264,              0.0005903,              0.0005903,              0.0005903
                    213,                 2.0833,                 3.5303,                 2.8405,                0.64725,                    0.4,                 0.3368,                0.15541,                 1.7289,                 6.5751,                 2.5264,             0.00058971,             0.00058971,             0.00058971
                    214,                 2.1756,                 3.5838,                 2.8684,                0.64725,                    0.4,                 0.3368,                0.15541,                 1.7289,                 6.5751,                 2.5264,             0.00058912,             0.00058912,             0.00058912
                    215,                 2.0131,                 3.2841,                 2.7935,                0.64725,                    0.4,                 0.3368,                0.15541,                 1.7289,                 6.5751,                 2.5264,             0.00058853,             0.00058853,             0.00058853
                    216,                 1.8817,                 3.3041,                 2.6824,                0.63752,                    0.4,                 0.2673,                 0.1266,                 1.8604,                 4.3816,                  2.608,             0.00058794,             0.00058794,             0.00058794
                    217,                 2.2245,                 3.4127,                 2.9377,                0.63752,                    0.4,                 0.2673,                 0.1266,                 1.8604,                 4.3816,                  2.608,             0.00058735,             0.00058735,             0.00058735
                    218,                 1.9781,                 3.4457,                 2.7224,                0.63752,                    0.4,                 0.2673,                 0.1266,                 1.8604,                 4.3816,                  2.608,             0.00058677,             0.00058677,             0.00058677
                    219,                 2.2698,                 3.1976,                 3.0387,                0.63752,                    0.4,                 0.2673,                 0.1266,                 1.8604,                 4.3816,                  2.608,             0.00058618,             0.00058618,             0.00058618
                    220,                 2.4684,                 4.0401,                 3.3614,                0.43202,                0.41628,                0.26825,                0.09478,                 2.1471,                 3.2511,                 2.7312,             0.00058559,             0.00058559,             0.00058559
                    221,                 2.3793,                 3.4676,                 2.9442,                0.43202,                0.41628,                0.26825,                0.09478,                 2.1471,                 3.2511,                 2.7312,               0.000585,               0.000585,               0.000585
                    222,                 2.5488,                 3.2237,                 3.1593,                0.43202,                0.41628,                0.26825,                0.09478,                 2.1471,                 3.2511,                 2.7312,             0.00058441,             0.00058441,             0.00058441
                    223,                 2.0259,                 3.3126,                 2.8244,                0.43202,                0.41628,                0.26825,                0.09478,                 2.1471,                 3.2511,                 2.7312,             0.00058382,             0.00058382,             0.00058382
                    224,                 2.4839,                 3.8718,                 3.1115,                0.45634,                0.20478,                0.23938,                0.08175,                 2.1594,                 3.1813,                  2.691,             0.00058323,             0.00058323,             0.00058323
                    225,                 2.1843,                 3.3154,                 2.8662,                0.45634,                0.20478,                0.23938,                0.08175,                 2.1594,                 3.1813,                  2.691,             0.00058264,             0.00058264,             0.00058264
                    226,                 1.8832,                 3.6085,                 2.7433,                0.45634,                0.20478,                0.23938,                0.08175,                 2.1594,                 3.1813,                  2.691,             0.00058205,             0.00058205,             0.00058205
                    227,                  2.579,                  3.522,                 3.1638,                0.45634,                0.20478,                0.23938,                0.08175,                 2.1594,                 3.1813,                  2.691,             0.00058146,             0.00058146,             0.00058146
                    228,                 2.1721,                  3.295,                 2.8558,                0.01817,                    0.8,                0.23219,                0.10832,                 1.7845,                 3.6506,                 2.4957,             0.00058087,             0.00058087,             0.00058087
                    229,                 2.0633,                 3.2102,                  2.798,                0.01817,                    0.8,                0.23219,                0.10832,                 1.7845,                 3.6506,                 2.4957,             0.00058029,             0.00058029,             0.00058029
                    230,                 2.1929,                 3.6591,                 2.8514,                0.01817,                    0.8,                0.23219,                0.10832,                 1.7845,                 3.6506,                 2.4957,              0.0005797,              0.0005797,              0.0005797
                    231,                 2.2539,                 3.6742,                 3.0337,                0.01817,                    0.8,                0.23219,                0.10832,                 1.7845,                 3.6506,                 2.4957,             0.00057911,             0.00057911,             0.00057911
                    232,                 1.8639,                 3.6965,                 2.7959,                0.02157,                    0.9,                0.23655,                0.11218,                 1.7169,                 3.5402,                 2.4026,             0.00057852,             0.00057852,             0.00057852
                    233,                  2.137,                 3.7997,                 2.9129,                0.02157,                    0.9,                0.23655,                0.11218,                 1.7169,                 3.5402,                 2.4026,             0.00057793,             0.00057793,             0.00057793
                    234,                 2.0381,                 3.3862,                  2.846,                0.02157,                    0.9,                0.23655,                0.11218,                 1.7169,                 3.5402,                 2.4026,             0.00057734,             0.00057734,             0.00057734
                    235,                 2.5814,                 3.3462,                 3.2574,                0.02157,                    0.9,                0.23655,                0.11218,                 1.7169,                 3.5402,                 2.4026,             0.00057675,             0.00057675,             0.00057675
                    236,                 1.7461,                 3.3893,                 2.8147,                0.02877,                    0.9,                0.20161,                0.10615,                 1.7067,                 3.5555,                 2.3806,             0.00057616,             0.00057616,             0.00057616
                    237,                 2.0023,                 3.5103,                 2.8934,                0.02877,                    0.9,                0.20161,                0.10615,                 1.7067,                 3.5555,                 2.3806,             0.00057557,             0.00057557,             0.00057557
                    238,                 2.1335,                 3.2592,                 2.8908,                0.02877,                    0.9,                0.20161,                0.10615,                 1.7067,                 3.5555,                 2.3806,             0.00057498,             0.00057498,             0.00057498
                    239,                 1.5181,                 3.4187,                 2.6406,                0.02877,                    0.9,                0.20161,                0.10615,                 1.7067,                 3.5555,                 2.3806,              0.0005744,              0.0005744,              0.0005744
                    240,                 2.1924,                 3.4384,                 2.9236,                0.02642,                    0.9,                0.21993,                0.15601,                 1.6496,                 3.5172,                 2.3112,             0.00057381,             0.00057381,             0.00057381
                    241,                 2.2522,                 3.4418,                 2.9685,                0.02642,                    0.9,                0.21993,                0.15601,                 1.6496,                 3.5172,                 2.3112,             0.00057322,             0.00057322,             0.00057322
                    242,                 2.1206,                 3.1463,                 2.8721,                0.02642,                    0.9,                0.21993,                0.15601,                 1.6496,                 3.5172,                 2.3112,             0.00057263,             0.00057263,             0.00057263
                    243,                 1.8667,                 3.0823,                 2.7799,                0.02642,                    0.9,                0.21993,                0.15601,                 1.6496,                 3.5172,                 2.3112,             0.00057204,             0.00057204,             0.00057204
                    244,                 1.8268,                 3.1234,                 2.6708,                0.06476,                      1,                0.24562,                0.19904,                 1.6341,                 3.6352,                 2.3183,             0.00057145,             0.00057145,             0.00057145
                    245,                  2.166,                 3.3674,                 2.9615,                0.06476,                      1,                0.24562,                0.19904,                 1.6341,                 3.6352,                 2.3183,             0.00057086,             0.00057086,             0.00057086
                    246,                 2.4091,                 3.7416,                 2.9603,                0.06476,                      1,                0.24562,                0.19904,                 1.6341,                 3.6352,                 2.3183,             0.00057027,             0.00057027,             0.00057027
                    247,                 2.0062,                 3.0682,                  2.811,                0.06476,                      1,                0.24562,                0.19904,                 1.6341,                 3.6352,                 2.3183,             0.00056968,             0.00056968,             0.00056968
                    248,                 1.7444,                 3.4051,                 2.5956,                0.03213,                      1,                0.31607,                0.23799,                 1.5938,                 3.4901,                 2.2066,             0.00056909,             0.00056909,             0.00056909
                    249,                 2.3337,                 3.5716,                 2.9724,                0.03213,                      1,                0.31607,                0.23799,                 1.5938,                 3.4901,                 2.2066,              0.0005685,              0.0005685,              0.0005685
                    250,                  2.455,                 3.1904,                 2.9721,                0.03213,                      1,                0.31607,                0.23799,                 1.5938,                 3.4901,                 2.2066,             0.00056792,             0.00056792,             0.00056792
                    251,                 2.0228,                  3.261,                 2.7412,                0.03213,                      1,                0.31607,                0.23799,                 1.5938,                 3.4901,                 2.2066,             0.00056733,             0.00056733,             0.00056733
                    252,                 2.2136,                 4.1104,                 2.7745,                0.02358,                      1,                0.44491,                0.26858,                 1.6394,                 3.2011,                 2.1454,             0.00056674,             0.00056674,             0.00056674
                    253,                   2.31,                 3.5626,                 2.9984,                0.02358,                      1,                0.44491,                0.26858,                 1.6394,                 3.2011,                 2.1454,             0.00056615,             0.00056615,             0.00056615
                    254,                  1.865,                 3.0507,                  2.666,                0.02358,                      1,                0.44491,                0.26858,                 1.6394,                 3.2011,                 2.1454,             0.00056556,             0.00056556,             0.00056556
                    255,                 2.0415,                 3.4727,                 2.5756,                0.02358,                      1,                0.44491,                0.26858,                 1.6394,                 3.2011,                 2.1454,             0.00056497,             0.00056497,             0.00056497
                    256,                 1.7556,                 3.4223,                 2.4756,                0.02175,                      1,                0.40511,                0.21585,                 1.6302,                 3.0912,                  2.128,             0.00056438,             0.00056438,             0.00056438
                    257,                 2.0661,                 3.1524,                 2.8191,                0.02175,                      1,                0.40511,                0.21585,                 1.6302,                 3.0912,                  2.128,             0.00056379,             0.00056379,             0.00056379
                    258,                 2.1505,                 3.2913,                 2.9018,                0.02175,                      1,                0.40511,                0.21585,                 1.6302,                 3.0912,                  2.128,              0.0005632,              0.0005632,              0.0005632
                    259,                 1.5858,                 2.9075,                 2.3712,                0.02175,                      1,                0.40511,                0.21585,                 1.6302,                 3.0912,                  2.128,             0.00056261,             0.00056261,             0.00056261
                    260,                 1.8063,                 3.0686,                 2.6819,                0.08688,                      1,                0.42205,                0.24998,                 1.5033,                 3.0394,                 2.0423,             0.00056203,             0.00056203,             0.00056203
                    261,                 1.6843,                 3.0072,                 2.7344,                0.08688,                      1,                0.42205,                0.24998,                 1.5033,                 3.0394,                 2.0423,             0.00056144,             0.00056144,             0.00056144
                    262,                 1.6781,                 3.0689,                  2.686,                0.08688,                      1,                0.42205,                0.24998,                 1.5033,                 3.0394,                 2.0423,             0.00056085,             0.00056085,             0.00056085
                    263,                 1.7413,                 3.4336,                 2.6477,                0.08688,                      1,                0.42205,                0.24998,                 1.5033,                 3.0394,                 2.0423,             0.00056026,             0.00056026,             0.00056026
                    264,                 1.8459,                  3.414,                 2.6666,                0.85711,                    0.1,                0.27553,                0.13928,                 1.4862,                 3.5779,                  2.088,             0.00055967,             0.00055967,             0.00055967
                    265,                 1.5952,                 2.9503,                 2.4694,                0.85711,                    0.1,                0.27553,                0.13928,                 1.4862,                 3.5779,                  2.088,             0.00055908,             0.00055908,             0.00055908
                    266,                 1.8326,                 3.5779,                 2.7164,                0.85711,                    0.1,                0.27553,                0.13928,                 1.4862,                 3.5779,                  2.088,             0.00055849,             0.00055849,             0.00055849
                    267,                 1.5485,                 2.8051,                 2.3446,                0.85711,                    0.1,                0.27553,                0.13928,                 1.4862,                 3.5779,                  2.088,              0.0005579,              0.0005579,              0.0005579
                    268,                 1.6543,                 3.2149,                   2.64,                0.96855,                    0.1,                0.17073,                0.09563,                 1.4963,                 4.0248,                 2.2784,             0.00055731,             0.00055731,             0.00055731
                    269,                 1.8734,                 2.7945,                 2.7062,                0.96855,                    0.1,                0.17073,                0.09563,                 1.4963,                 4.0248,                 2.2784,             0.00055672,             0.00055672,             0.00055672
                    270,                 1.5608,                  2.958,                 2.2964,                0.96855,                    0.1,                0.17073,                0.09563,                 1.4963,                 4.0248,                 2.2784,             0.00055613,             0.00055613,             0.00055613
                    271,                 2.4105,                 3.5847,                 2.9612,                0.96855,                    0.1,                0.17073,                0.09563,                 1.4963,                 4.0248,                 2.2784,             0.00055555,             0.00055555,             0.00055555
                    272,                 1.9662,                 2.8575,                  2.707,                0.73992,                    0.1,                0.25059,                0.16878,                 1.4433,                 3.9818,                 2.2237,             0.00055496,             0.00055496,             0.00055496
                    273,                 2.0841,                 3.5618,                 2.8031,                0.73992,                    0.1,                0.25059,                0.16878,                 1.4433,                 3.9818,                 2.2237,             0.00055437,             0.00055437,             0.00055437
                    274,                 1.8228,                 3.8577,                 2.4124,                0.73992,                    0.1,                0.25059,                0.16878,                 1.4433,                 3.9818,                 2.2237,             0.00055378,             0.00055378,             0.00055378
                    275,                 1.7227,                 3.0251,                 2.5291,                0.73992,                    0.1,                0.25059,                0.16878,                 1.4433,                 3.9818,                 2.2237,             0.00055319,             0.00055319,             0.00055319
                    276,                 1.7015,                 2.9871,                 2.5397,                0.01712,                      1,                0.25729,                0.17815,                 1.2804,                 3.5797,                 2.0292,              0.0005526,              0.0005526,              0.0005526
                    277,                 2.0128,                 3.0185,                 2.6073,                0.01712,                      1,                0.25729,                0.17815,                 1.2804,                 3.5797,                 2.0292,             0.00055201,             0.00055201,             0.00055201
                    278,                 1.8867,                   3.05,                 2.7382,                0.01712,                      1,                0.25729,                0.17815,                 1.2804,                 3.5797,                 2.0292,             0.00055142,             0.00055142,             0.00055142
                    279,                 2.0047,                 3.0198,                  2.761,                0.01712,                      1,                0.25729,                0.17815,                 1.2804,                 3.5797,                 2.0292,             0.00055083,             0.00055083,             0.00055083
                    280,                  1.829,                 2.9832,                 2.6054,                0.01743,                      1,                0.31763,                 0.2366,                 1.1884,                 3.2996,                 1.9339,             0.00055024,             0.00055024,             0.00055024
                    281,                 1.8969,                 3.2489,                 2.6333,                0.01743,                      1,                0.31763,                 0.2366,                 1.1884,                 3.2996,                 1.9339,             0.00054966,             0.00054966,             0.00054966
                    282,                 2.4889,                 3.4535,                 3.2471,                0.01743,                      1,                0.31763,                 0.2366,                 1.1884,                 3.2996,                 1.9339,             0.00054907,             0.00054907,             0.00054907
                    283,                 1.8413,                 3.0429,                 2.7894,                0.01743,                      1,                0.31763,                 0.2366,                 1.1884,                 3.2996,                 1.9339,             0.00054848,             0.00054848,             0.00054848
                    284,                 1.4945,                 3.2475,                 2.1781,                0.25315,                    0.3,                0.36241,                0.28566,                 1.1568,                  3.256,                 1.9415,             0.00054789,             0.00054789,             0.00054789
                    285,                 1.9217,                 3.0976,                  2.586,                0.25315,                    0.3,                0.36241,                0.28566,                 1.1568,                  3.256,                 1.9415,              0.0005473,              0.0005473,              0.0005473
                    286,                 1.7354,                 3.1917,                 2.3799,                0.25315,                    0.3,                0.36241,                0.28566,                 1.1568,                  3.256,                 1.9415,             0.00054671,             0.00054671,             0.00054671
                    287,                 1.2848,                 3.1759,                 2.2486,                0.25315,                    0.3,                0.36241,                0.28566,                 1.1568,                  3.256,                 1.9415,             0.00054612,             0.00054612,             0.00054612
                    288,                 1.7024,                 2.7593,                 2.6066,                0.80712,                    0.2,                    0.3,                0.24543,                 1.2321,                 3.2839,                 2.1109,             0.00054553,             0.00054553,             0.00054553
                    289,                 1.5695,                  2.693,                  2.538,                0.80712,                    0.2,                    0.3,                0.24543,                 1.2321,                 3.2839,                 2.1109,             0.00054494,             0.00054494,             0.00054494
                    290,                 2.0033,                 2.8414,                 2.9092,                0.80712,                    0.2,                    0.3,                0.24543,                 1.2321,                 3.2839,                 2.1109,             0.00054435,             0.00054435,             0.00054435
                    291,                 1.5256,                 3.1697,                 2.5149,                0.80712,                    0.2,                    0.3,                0.24543,                 1.2321,                 3.2839,                 2.1109,             0.00054376,             0.00054376,             0.00054376
                    292,                 1.9221,                  3.184,                 2.8184,                 0.9145,                    0.2,                0.38913,                0.27586,                 1.3105,                 3.0753,                 2.3376,             0.00054318,             0.00054318,             0.00054318
                    293,                 1.9771,                 2.8551,                 2.7041,                 0.9145,                    0.2,                0.38913,                0.27586,                 1.3105,                 3.0753,                 2.3376,             0.00054259,             0.00054259,             0.00054259
                    294,                 1.6359,                 2.9752,                 2.5315,                 0.9145,                    0.2,                0.38913,                0.27586,                 1.3105,                 3.0753,                 2.3376,               0.000542,               0.000542,               0.000542
                    295,                 1.7278,                 3.0462,                 2.5619,                 0.9145,                    0.2,                0.38913,                0.27586,                 1.3105,                 3.0753,                 2.3376,             0.00054141,             0.00054141,             0.00054141
                    296,                 2.1133,                 2.8358,                 2.7578,                 0.9282,                    0.2,                0.45624,                0.30785,                 1.3106,                 2.8187,                 2.4246,             0.00054082,             0.00054082,             0.00054082
                    297,                 1.7905,                  3.367,                 2.5613,                 0.9282,                    0.2,                0.45624,                0.30785,                 1.3106,                 2.8187,                 2.4246,             0.00054023,             0.00054023,             0.00054023
                    298,                   1.17,                 3.0056,                 2.1369,                 0.9282,                    0.2,                0.45624,                0.30785,                 1.3106,                 2.8187,                 2.4246,             0.00053964,             0.00053964,             0.00053964
                    299,                 2.1886,                  3.385,                 2.9679,                 0.9282,                    0.2,                0.45624,                0.30785,                 1.3106,                 2.8187,                 2.4246,             0.00053905,             0.00053905,             0.00053905
                    300,                  1.656,                 3.0074,                 2.5857,                0.42272,                 0.4294,                0.47224,                0.32395,                 1.2924,                  2.788,                 2.4786,             0.00053846,             0.00053846,             0.00053846
                    301,                  1.884,                 3.2852,                 2.5359,                0.42272,                 0.4294,                0.47224,                0.32395,                 1.2924,                  2.788,                 2.4786,             0.00053787,             0.00053787,             0.00053787
                    302,                 1.7746,                 2.9286,                 2.6055,                0.42272,                 0.4294,                0.47224,                0.32395,                 1.2924,                  2.788,                 2.4786,             0.00053728,             0.00053728,             0.00053728
                    303,                 2.4363,                 3.8211,                 2.9595,                0.42272,                 0.4294,                0.47224,                0.32395,                 1.2924,                  2.788,                 2.4786,              0.0005367,              0.0005367,              0.0005367
                    304,                 1.9963,                 3.2679,                 2.8657,                0.96251,                    0.2,                 0.4545,                0.30106,                 1.2916,                 2.6952,                 2.5846,             0.00053611,             0.00053611,             0.00053611
                    305,                 2.0798,                 3.2434,                 2.9338,                0.96251,                    0.2,                 0.4545,                0.30106,                 1.2916,                 2.6952,                 2.5846,             0.00053552,             0.00053552,             0.00053552
                    306,                 2.0085,                 2.8745,                 2.8871,                0.96251,                    0.2,                 0.4545,                0.30106,                 1.2916,                 2.6952,                 2.5846,             0.00053493,             0.00053493,             0.00053493
                    307,                 1.4847,                 2.6898,                 2.2715,                0.96251,                    0.2,                 0.4545,                0.30106,                 1.2916,                 2.6952,                 2.5846,             0.00053434,             0.00053434,             0.00053434
                    308,                 1.6885,                  2.839,                 2.4704,                 0.9697,                    0.2,                0.53376,                0.35508,                 1.1491,                 2.8397,                 2.3136,             0.00053375,             0.00053375,             0.00053375
                    309,                  2.238,                 3.1627,                 2.9884,                 0.9697,                    0.2,                0.53376,                0.35508,                 1.1491,                 2.8397,                 2.3136,             0.00053316,             0.00053316,             0.00053316
                    310,                 1.7375,                 3.0057,                 2.5025,                 0.9697,                    0.2,                0.53376,                0.35508,                 1.1491,                 2.8397,                 2.3136,             0.00053257,             0.00053257,             0.00053257
                    311,                 1.8272,                  3.119,                 2.5038,                 0.9697,                    0.2,                0.53376,                0.35508,                 1.1491,                 2.8397,                 2.3136,             0.00053198,             0.00053198,             0.00053198
                    312,                 2.0875,                 2.9169,                 2.7603,                0.85263,                    0.2,                0.53078,                0.37383,                  1.064,                 2.6845,                 2.0543,             0.00053139,             0.00053139,             0.00053139
                    313,                 1.9687,                 2.9758,                 2.8093,                0.85263,                    0.2,                0.53078,                0.37383,                  1.064,                 2.6845,                 2.0543,             0.00053081,             0.00053081,             0.00053081
                    314,                  1.873,                 3.0668,                 2.6355,                0.85263,                    0.2,                0.53078,                0.37383,                  1.064,                 2.6845,                 2.0543,             0.00053022,             0.00053022,             0.00053022
                    315,                 2.0884,                 2.7896,                 2.9835,                0.85263,                    0.2,                0.53078,                0.37383,                  1.064,                 2.6845,                 2.0543,             0.00052963,             0.00052963,             0.00052963
                    316,                 1.5513,                 3.0672,                 2.3506,                0.84115,                    0.2,                0.46915,                0.37394,                 1.1067,                 2.8513,                  2.056,             0.00052904,             0.00052904,             0.00052904
                    317,                 1.9797,                 2.7992,                 2.6639,                0.84115,                    0.2,                0.46915,                0.37394,                 1.1067,                 2.8513,                  2.056,             0.00052845,             0.00052845,             0.00052845
                    318,                 1.7822,                 3.1349,                 2.6705,                0.84115,                    0.2,                0.46915,                0.37394,                 1.1067,                 2.8513,                  2.056,             0.00052786,             0.00052786,             0.00052786
                    319,                 1.3388,                 2.7177,                 2.1886,                0.84115,                    0.2,                0.46915,                0.37394,                 1.1067,                 2.8513,                  2.056,             0.00052727,             0.00052727,             0.00052727
                    320,                 1.6025,                 3.2017,                 2.4364,                0.71546,                    0.2,                0.40297,                0.30612,                 1.1826,                 3.1031,                 2.1397,             0.00052668,             0.00052668,             0.00052668
                    321,                 1.7457,                 2.9453,                 2.6132,                0.71546,                    0.2,                0.40297,                0.30612,                 1.1826,                 3.1031,                 2.1397,             0.00052609,             0.00052609,             0.00052609
                    322,                 1.6229,                 2.7073,                 2.4487,                0.71546,                    0.2,                0.40297,                0.30612,                 1.1826,                 3.1031,                 2.1397,              0.0005255,              0.0005255,              0.0005255
                    323,                 1.7093,                 3.1944,                 2.4245,                0.71546,                    0.2,                0.40297,                0.30612,                 1.1826,                 3.1031,                 2.1397,             0.00052491,             0.00052491,             0.00052491
                    324,                 1.5438,                 2.6077,                 2.2869,                0.99606,                    0.1,                0.35113,                0.25753,                 1.2308,                 3.3506,                 2.2303,             0.00052433,             0.00052433,             0.00052433
                    325,                 1.3954,                  2.557,                 2.2649,                0.99606,                    0.1,                0.35113,                0.25753,                 1.2308,                 3.3506,                 2.2303,             0.00052374,             0.00052374,             0.00052374
                    326,                 1.6456,                 2.9514,                 2.5511,                0.99606,                    0.1,                0.35113,                0.25753,                 1.2308,                 3.3506,                 2.2303,             0.00052315,             0.00052315,             0.00052315
                    327,                  1.384,                 2.9009,                 2.2552,                0.99606,                    0.1,                0.35113,                0.25753,                 1.2308,                 3.3506,                 2.2303,             0.00052256,             0.00052256,             0.00052256
                    328,                 1.5319,                 2.5579,                 2.2817,                0.99591,                    0.1,                0.35686,                0.24841,                 1.2644,                 3.3567,                 2.2207,             0.00052197,             0.00052197,             0.00052197
                    329,                 2.0927,                 3.0578,                 2.9767,                0.99591,                    0.1,                0.35686,                0.24841,                 1.2644,                 3.3567,                 2.2207,             0.00052138,             0.00052138,             0.00052138
                    330,                 1.6588,                 3.3282,                 2.3598,                0.99591,                    0.1,                0.35686,                0.24841,                 1.2644,                 3.3567,                 2.2207,             0.00052079,             0.00052079,             0.00052079
                    331,                 1.7169,                 2.5699,                 2.6557,                0.99591,                    0.1,                0.35686,                0.24841,                 1.2644,                 3.3567,                 2.2207,              0.0005202,              0.0005202,              0.0005202
                    332,                 1.7836,                  2.769,                 2.6044,                0.99581,                    0.1,                0.38023,                0.26505,                 1.2437,                 3.1623,                 2.1242,             0.00051961,             0.00051961,             0.00051961
                    333,                 1.5577,                  3.088,                 2.3333,                0.99581,                    0.1,                0.38023,                0.26505,                 1.2437,                 3.1623,                 2.1242,             0.00051902,             0.00051902,             0.00051902
                    334,                 1.4243,                 2.6819,                 2.2784,                0.99581,                    0.1,                0.38023,                0.26505,                 1.2437,                 3.1623,                 2.1242,             0.00051844,             0.00051844,             0.00051844
                    335,                 1.4353,                 2.5922,                 2.2286,                0.99581,                    0.1,                0.38023,                0.26505,                 1.2437,                 3.1623,                 2.1242,             0.00051785,             0.00051785,             0.00051785
                    336,                 2.0314,                 3.3259,                 2.7771,                0.99505,                    0.1,                0.45956,                0.32261,                 1.2969,                 3.0688,                 2.1204,             0.00051726,             0.00051726,             0.00051726
                    337,                 1.2157,                 2.3735,                 2.2445,                0.99505,                    0.1,                0.45956,                0.32261,                 1.2969,                 3.0688,                 2.1204,             0.00051667,             0.00051667,             0.00051667
